time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity
209771.433333,58.404014,26.751445,79.0,3.0,342.2,17.02860948,12,gps,0.6,0.6,0.9,21.0,,,
210771.433333,58.404055,26.751423,79.0,3.0,342.7,17.1009468,13,gps,0.6,0.6,0.9,21.0,,,
211771.433333,58.404097,26.751400,79.0,3.0,343.4,17.0289504,12,gps,0.6,0.7,0.9,21.0,,,
212771.433333,58.404139,26.751380,79.0,3.0,344.2,16.63515468,13,gps,0.6,0.6,0.9,21.0,,,
213771.433333,58.404183,26.751360,80.0,3.0,344.6,17.49614976,12,gps,0.6,0.6,0.9,21.0,,,
214771.433333,58.404225,26.751341,80.0,3.0,344.8,17.31614904,13,gps,0.6,0.6,0.9,21.0,,,
216771.433333,58.404296,26.751303,80.0,3.0,345.2,13.9696704,12,gps,0.6,0.6,0.9,21.0,,,
217771.433333,58.404327,26.751287,80.0,3.0,345.3,12.6368208,13,gps,0.6,0.6,0.9,21.0,,,
218771.433333,58.404356,26.751271,80.0,3.0,345.8,12.13221348,13,gps,0.6,0.6,0.9,21.0,,,
219771.433333,58.404384,26.751257,80.0,3.0,346.6,11.80849428,13,gps,0.6,0.6,0.9,21.0,,,
220771.433333,58.404412,26.751246,80.0,3.0,351.4,11.234826,13,gps,0.6,0.6,0.9,21.0,,,
221771.433333,58.404436,26.751241,80.0,3.0,2.8,9.79206624,13,gps,0.6,0.6,0.9,21.0,,,
222771.433333,58.404457,26.751230,80.0,3.0,342.0,8.8938216,13,gps,0.6,0.6,0.9,21.0,,,IN_VEHICLE
223771.433333,58.404469,26.751215,80.0,3.0,335.3,5.796,13,gps,0.6,0.6,0.9,21.0,,,
224771.433333,58.404473,26.751209,80.0,3.0,329.6,1.658346228,13,gps,0.6,0.6,0.9,21.0,,,
225771.433333,58.404471,26.751208,79.0,3.0,,0.144,13,gps,0.6,0.6,0.9,21.0,,,
226771.433333,58.404469,26.751206,79.0,3.0,,0.252,13,gps,0.6,0.6,0.9,21.0,,,
227771.433333,58.404462,26.751198,79.0,3.0,,0.0,13,gps,0.6,0.6,0.9,21.0,,,
